gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Microglia	Oligo
NRP1	O14786	True	NRP1_HUMAN	PlexinA2_complex1	CPI-CS0D238C22B	4.1231485155	0.2414487992
NRP1	O14786	True	NRP1_HUMAN	PlexinA4_complex1	CPI-CS0AB19226A	4.1231485155	0.2414487992
PLXNA2	O75051	True	PLXA2_HUMAN	PlexinA2_complex1	CPI-CS0D238C22B	0.3494149288	0.2787798772
PLXNA4	Q9HCM2	True	PLXA4_HUMAN	PlexinA4_complex1	CPI-CS0AB19226A	4.5873769599	0.2804132259
FN1	P02751	False	FINC_HUMAN		CPI-SC090855C8E	0.0	0.0448723252
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC0B9199C7F	0.2261305224	0.6577035531
F2	P00734	False	THRB_HUMAN		CPI-SC0EC380922	0.0	0.0
VTN	P04004	False	VTNC_HUMAN		CPI-SC0530C27A8	0.16249	0.0502589327
THBS1	P07996	False	TSP1_HUMAN		CPI-SC0755598EE	0.0	0.0266971586
FGF2	P09038	False	FGF2_HUMAN		CPI-SC044E3F9B6	0.0170439051	0.0
SPP1	P10451	False	OSTP_HUMAN		CPI-SC0988E0218	0.0	0.0
FGF1	P05230	False	FGF1_HUMAN		CPI-SC0E2D0DC4B	0.3206539637	0.832004061
THY1	P04216	False	THY1_HUMAN		CPI-SC00756BB93	2.1228183653	2.1755161233
VWF	P04275	False	VWF_HUMAN		CPI-SC0E1037D03	0.0	0.0
MMP2	P08253	False	MMP2_HUMAN		CPI-SC02E74AFA5	0.0180032902	0.0
TNC	P24821	False	TENA_HUMAN		CPI-SC0A58E6695	0.0	0.0
L1CAM	P32004	False	L1CAM_HUMAN		CPI-SC06525B099	0.0469750036	0.0547835052
PLAUR	Q03405	False	UPAR_HUMAN		CPI-SC095A2C115	0.8143968343	0.0173112811
OMD	Q99983	False	OMD_HUMAN		CPI-SC0EFCE145F	0.0202871865	0.0091876213
FN1	P02751	False	FINC_HUMAN		CPI-SC06364D669	0.0	0.0448723252
SPP1	P10451	False	OSTP_HUMAN		CPI-SC07BE7830D	0.0	0.0
TNC	P24821	False	TENA_HUMAN		CPI-SC0BC542ACC	0.0	0.0
PLAUR	Q03405	False	UPAR_HUMAN		CPI-SC0E9C058EB	0.8143968343	0.0173112811
VCAM1	P19320	False	VCAM1_HUMAN		CPI-SC0A9EB628A	0.1770893696	0.0254881507
JAM2	P57087	False	JAM2_HUMAN		CPI-SC070D5A96F	0.663649158	0.0433290597
FN1	P02751	False	FINC_HUMAN		CPI-SC096929DB0	0.0	0.0448723252
VTN	P04004	False	VTNC_HUMAN		CPI-SC067AD890A	0.16249	0.0502589327
FN1	P02751	False	FINC_HUMAN		CPI-SC0847A64D2	0.0	0.0448723252
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC0EEF3A379	0.2261305224	0.6577035531
SPP1	P10451	False	OSTP_HUMAN		CPI-SC01AB9BED7	0.0	0.0
TNC	P24821	False	TENA_HUMAN		CPI-SC056BF6CBB	0.0	0.0
VCAM1	P19320	False	VCAM1_HUMAN		CPI-SC062D34C2A	0.1770893696	0.0254881507
IFNK	Q9P0W0	False	IFNK_HUMAN		CPI-SC0D089F0A9	0.0	0.0
GDF11	O95390	False	GDF11_HUMAN		CPI-SC001669E22	0.0	0.0521834752
MSTN	O14793	False	GDF8_HUMAN		CPI-SC023986FB9	0.0	0.0
GDF11	O95390	False	GDF11_HUMAN		CPI-SC017215F7F	0.0	0.0521834752
MSTN	O14793	False	GDF8_HUMAN		CPI-SC08968AFE6	0.0	0.0
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC098C06330	1.0723306676	0.0
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC0D5CFA431	0.0	0.1597323393
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SC03DD946B2	0.1130937839	0.1721799182
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC0984894BC	1.0723306676	0.0
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC0077CEB82	0.0	0.1597323393
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SC032246C72	0.1130937839	0.1721799182
GDF9	O60383	False	GDF9_HUMAN		CPI-SC0FDB4B6D9	0.0721965674	0.0266566506
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_AVR2A	CPI-SC001669E22	23.3521176153	0.6678787441
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_AVR2A	CPI-SC023986FB9	23.3521176153	0.6678787441
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_AVR2B	CPI-SC017215F7F	23.3521176153	0.6678787441
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_AVR2B	CPI-SC08968AFE6	23.3521176153	0.6678787441
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_BMPR2	CPI-SC0FDB4B6D9	23.3521176153	0.6678787441
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC098C06330	23.3521176153	0.6678787441
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC0D5CFA431	23.3521176153	0.6678787441
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC03DD946B2	23.3521176153	0.6678787441
ACVR2A	P27037	True	AVR2A_HUMAN	TGFR_AVR2A	CPI-SC001669E22	1.007885594	0.2982076257
ACVR2A	P27037	True	AVR2A_HUMAN	TGFR_AVR2A	CPI-SC023986FB9	1.007885594	0.2982076257
ACVR2B	Q13705	True	AVR2B_HUMAN	TGFR_AVR2B	CPI-SC017215F7F	0.2603163238	0.2667050991
ACVR2B	Q13705	True	AVR2B_HUMAN	TGFR_AVR2B	CPI-SC08968AFE6	0.2603163238	0.2667050991
BMPR2	Q13873	True	BMPR2_HUMAN	TGFR_BMPR2	CPI-SC0FDB4B6D9	2.141830268	0.85583418
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC098C06330	7.1998155518	0.0167154612
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC0D5CFA431	7.1998155518	0.0167154612
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC03DD946B2	7.1998155518	0.0167154612
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC0984894BC	7.1998155518	0.0167154612
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC0077CEB82	7.1998155518	0.0167154612
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC032246C72	7.1998155518	0.0167154612
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC0984894BC	1.1538117244	0.5139045509
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC0077CEB82	1.1538117244	0.5139045509
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC032246C72	1.1538117244	0.5139045509
IFNAR1	P17181	True	INAR1_HUMAN	Type I IFNR	CPI-SC0D089F0A9	0.5456701503	0.1539330559
IFNAR2	P48551	True	INAR2_HUMAN	Type I IFNR	CPI-SC0D089F0A9	1.1401543938	0.2022592097
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC06364D669	1.2854726503	0.592994155
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC07BE7830D	1.2854726503	0.592994155
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC0BC542ACC	1.2854726503	0.592994155
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC0E9C058EB	1.2854726503	0.592994155
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC0A9EB628A	1.2854726503	0.592994155
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC070D5A96F	1.2854726503	0.592994155
ITGB1	P05556	True	ITB1_HUMAN	a6b1 complex	CPI-SC0EEF3A379	1.2854726503	0.592994155
ITGB1	P05556	True	ITB1_HUMAN	a9b1 complex	CPI-SC01AB9BED7	1.2854726503	0.592994155
ITGB1	P05556	True	ITB1_HUMAN	a9b1 complex	CPI-SC056BF6CBB	1.2854726503	0.592994155
ITGB1	P05556	True	ITB1_HUMAN	a9b1 complex	CPI-SC062D34C2A	1.2854726503	0.592994155
ITGB1	P05556	True	ITB1_HUMAN	aVb1 complex	CPI-SC096929DB0	1.2854726503	0.592994155
ITGB1	P05556	True	ITB1_HUMAN	aVb1 complex	CPI-SC067AD890A	1.2854726503	0.592994155
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC06364D669	0.196003825	0.1699053076
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC07BE7830D	0.196003825	0.1699053076
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC0BC542ACC	0.196003825	0.1699053076
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC0E9C058EB	0.196003825	0.1699053076
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC0A9EB628A	0.196003825	0.1699053076
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC070D5A96F	0.196003825	0.1699053076
ITGA6	P23229	True	ITA6_HUMAN	a6b1 complex	CPI-SC0EEF3A379	2.610807364	0.0455894308
ITGA9	Q13797	True	ITA9_HUMAN	a9b1 complex	CPI-SC01AB9BED7	1.5728368264	0.0264453266
ITGA9	Q13797	True	ITA9_HUMAN	a9b1 complex	CPI-SC056BF6CBB	1.5728368264	0.0264453266
ITGA9	Q13797	True	ITA9_HUMAN	a9b1 complex	CPI-SC062D34C2A	1.5728368264	0.0264453266
ITGAV	P06756	True	ITAV_HUMAN	aVb1 complex	CPI-SC096929DB0	2.3693752058	1.4076466831
ITGAV	P06756	True	ITAV_HUMAN	aVb1 complex	CPI-SC067AD890A	2.3693752058	1.4076466831
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC090855C8E	2.3693752058	1.4076466831
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0B9199C7F	2.3693752058	1.4076466831
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0EC380922	2.3693752058	1.4076466831
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0530C27A8	2.3693752058	1.4076466831
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0755598EE	2.3693752058	1.4076466831
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC044E3F9B6	2.3693752058	1.4076466831
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0988E0218	2.3693752058	1.4076466831
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0E2D0DC4B	2.3693752058	1.4076466831
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC00756BB93	2.3693752058	1.4076466831
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0E1037D03	2.3693752058	1.4076466831
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC02E74AFA5	2.3693752058	1.4076466831
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0A58E6695	2.3693752058	1.4076466831
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC06525B099	2.3693752058	1.4076466831
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC095A2C115	2.3693752058	1.4076466831
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0EFCE145F	2.3693752058	1.4076466831
ITGAV	P06756	True	ITAV_HUMAN	aVb5 complex	CPI-SC0847A64D2	2.3693752058	1.4076466831
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC090855C8E	0.5800529508	0.010197817
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0B9199C7F	0.5800529508	0.010197817
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0EC380922	0.5800529508	0.010197817
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0530C27A8	0.5800529508	0.010197817
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0755598EE	0.5800529508	0.010197817
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC044E3F9B6	0.5800529508	0.010197817
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0988E0218	0.5800529508	0.010197817
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0E2D0DC4B	0.5800529508	0.010197817
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC00756BB93	0.5800529508	0.010197817
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0E1037D03	0.5800529508	0.010197817
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC02E74AFA5	0.5800529508	0.010197817
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0A58E6695	0.5800529508	0.010197817
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC06525B099	0.5800529508	0.010197817
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC095A2C115	0.5800529508	0.010197817
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0EFCE145F	0.5800529508	0.010197817
ITGB5	P18084	True	ITB5_HUMAN	aVb5 complex	CPI-SC0847A64D2	8.9463787876	0.4100381372
BMP7	P18075	False	BMP7_HUMAN		CPI-CS08CC8F9D3	0.0496505436	0.0
BMP7	P18075	False	BMP7_HUMAN		CPI-CS046B3C139	0.0496505436	0.0
BMP7	P18075	False	BMP7_HUMAN		CPI-CS0288D901D	0.0496505436	0.0
BMP7	P18075	False	BMP7_HUMAN		CPI-CS05EAF93CC	0.0496505436	0.0
BMP7	P18075	False	BMP7_HUMAN		CPI-CS0D35E69F6	0.0496505436	0.0
BMP7	P18075	False	BMP7_HUMAN		CPI-CS0C99F8D96	0.0496505436	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0E1BF543E	0.0317095855	0.0112546328
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0EC80CA59	0.0317095855	0.0112546328
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0FCC00896	0.0317095855	0.0112546328
BMP5	P22003	False	BMP5_HUMAN		CPI-CS046BCFC6F	0.0317095855	0.0112546328
BMP5	P22003	False	BMP5_HUMAN		CPI-CS047EE9E03	0.0317095855	0.0112546328
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0CA393CC5	0.0317095855	0.0112546328
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0C16967C6	0.0317095855	0.0688470902
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0FFBA02F8	0.0317095855	0.0688470902
BMP6	P22004	False	BMP6_HUMAN		CPI-CS02AEFFE28	0.0317095855	0.0688470902
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0F6CFB979	0.0317095855	0.0688470902
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0247DA882	0.0317095855	0.0688470902
BMP6	P22004	False	BMP6_HUMAN		CPI-CS076E1A639	0.0317095855	0.0688470902
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0AEE2FB22	0.0	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0CE2A204A	0.0	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0860DA460	0.0	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS090FFEDFE	0.0	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0C091F24B	0.0	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS017A50010	0.0	0.0
INHBA	P08476	False	INHBA_HUMAN		CPI-CS091BF99D0	0.0	0.1028386112
INHBA	P08476	False	INHBA_HUMAN		CPI-CS04DD927C9	0.0	0.1028386112
INHBA	P08476	False	INHBA_HUMAN		CPI-CS0924060DB	0.0	0.1028386112
INHBB	P09529	False	INHBB_HUMAN		CPI-CS073233FCC	0.022906044	0.0
INHBB	P09529	False	INHBB_HUMAN		CPI-CS048465560	0.022906044	0.0
INHBB	P09529	False	INHBB_HUMAN		CPI-CS007ADC2D1	0.022906044	0.0
BMP2	P12643	False	BMP2_HUMAN		CPI-CS0E4E75E3B	0.0	0.0185637938
BMP2	P12643	False	BMP2_HUMAN		CPI-CS075442484	0.0	0.0185637938
BMP2	P12643	False	BMP2_HUMAN		CPI-CS0BE59B43E	0.0	0.0185637938
BMP4	P12644	False	BMP4_HUMAN		CPI-CS0E54FF657	0.0	0.0107590864
BMP4	P12644	False	BMP4_HUMAN		CPI-CS012D15A88	0.0	0.0107590864
BMP4	P12644	False	BMP4_HUMAN		CPI-CS0BCDC40FC	0.0	0.0107590864
GDF5	P43026	False	GDF5_HUMAN		CPI-CS09CECD20D	0.0	0.0
GDF5	P43026	False	GDF5_HUMAN		CPI-CS0DAA66443	0.0	0.0
GDF5	P43026	False	GDF5_HUMAN		CPI-CS036BF2AC7	0.0	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS0B9A4CA4D	0.0	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS04C402DFB	0.0	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS0546460D1	0.0	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS0CFA0E4C5	0.0	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS05789C9A0	0.0	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS0E5078EDE	0.0	0.0
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-CS0D238C22B	0.0	0.055208514
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-CS0AB19226A	0.0	0.055208514
ALB	P02768	False	ALBU_HUMAN		CPI-CS0C9EE65C2	0.0	0.0
IL1A	P01583	False	IL1A_HUMAN		CPI-CS0AC5142FA	0.2241524925	0.011998565
IL1B	P01584	False	IL1B_HUMAN		CPI-CS008C9D6E5	0.0713470902	0.0
IL1RN	P18510	False	IL1RA_HUMAN		CPI-CS085E95BC1	0.0	0.0
IL10	P22301	False	IL10_HUMAN		CPI-CS04CBDE052	0.0	0.0
OSM	P13725	False	ONCM_HUMAN		CPI-CS0E661878B	0.0	0.0
LIF	P15018	False	LIF_HUMAN		CPI-CS07B61574B	0.0	0.0
