gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Microglia	Oligo
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS09F35DDEB	0.376827206	0.1661403113
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS04F78ACD6	0.376827206	0.1661403113
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS0C8F1E01F	0.376827206	0.1661403113
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS05EAF93CC	1.280398002	1.1888921056
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS046BCFC6F	1.280398002	1.1888921056
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0F6CFB979	1.280398002	1.1888921056
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS090FFEDFE	1.280398002	1.1888921056
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0E4E75E3B	1.280398002	1.1888921056
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0E54FF657	1.280398002	1.1888921056
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS09CECD20D	1.280398002	1.1888921056
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0B9A4CA4D	1.280398002	1.1888921056
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0CFA0E4C5	1.280398002	1.1888921056
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS0D35E69F6	1.280398002	1.1888921056
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS047EE9E03	1.280398002	1.1888921056
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS0247DA882	1.280398002	1.1888921056
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS0C091F24B	1.280398002	1.1888921056
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS075442484	1.280398002	1.1888921056
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS012D15A88	1.280398002	1.1888921056
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS0DAA66443	1.280398002	1.1888921056
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS04C402DFB	1.280398002	1.1888921056
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS05789C9A0	1.280398002	1.1888921056
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0C99F8D96	1.280398002	1.1888921056
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0CA393CC5	1.280398002	1.1888921056
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS076E1A639	1.280398002	1.1888921056
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS017A50010	1.280398002	1.1888921056
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0BE59B43E	1.280398002	1.1888921056
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0BCDC40FC	1.280398002	1.1888921056
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS036BF2AC7	1.280398002	1.1888921056
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0546460D1	1.280398002	1.1888921056
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0E5078EDE	1.280398002	1.1888921056
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS0DF85303A	0.0348034302	0.0169887572
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS01A4D7E2F	0.0348034302	0.0169887572
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS0921BB754	0.0348034302	0.0169887572
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS01319F57A	0.0348034302	0.0169887572
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS08A043594	0.0348034302	0.0169887572
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS02957B1BF	0.0348034302	0.0169887572
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS069E2161D	0.0348034302	0.0169887572
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS0D9226707	0.0348034302	0.0169887572
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS0BDA0D08C	0.0348034302	0.0169887572
IL10RA	Q13651	True	I10R1_HUMAN	IL10 receptor	CPI-CS04CBDE052	2.5784317019	0.0
IL10RB	Q08334	True	I10R2_HUMAN	IL10 receptor	CPI-CS04CBDE052	0.1188937718	0.0236122612
LIFR	P42702	True	LIFR_HUMAN	LIFR	CPI-CS0E661878B	1.5322389921	0.6473267081
LIFR	P42702	True	LIFR_HUMAN	LIFR	CPI-CS07B61574B	1.5322389921	0.6473267081
IL6ST	P40189	True	IL6RB_HUMAN	LIFR	CPI-CS0E661878B	1.3917216932	0.3443468996
IL6ST	P40189	True	IL6RB_HUMAN	LIFR	CPI-CS07B61574B	1.3917216932	0.3443468996
NRP1	O14786	True	NRP1_HUMAN	PlexinA1_complex3	CPI-CS0E5D1ECCE	1.7616213763	0.2859041662
NRP1	O14786	True	NRP1_HUMAN	PlexinA2_complex1	CPI-CS0D238C22B	1.7616213763	0.2859041662
NRP1	O14786	True	NRP1_HUMAN	PlexinA4_complex1	CPI-CS0AB19226A	1.7616213763	0.2859041662
PLXNA1	Q9UIW2	True	PLXA1_HUMAN	PlexinA1_complex3	CPI-CS0E5D1ECCE	0.0201687723	0.0820435052
PLXNA2	O75051	True	PLXA2_HUMAN	PlexinA2_complex1	CPI-CS0D238C22B	0.2389245775	0.2425591949
PLXNA4	Q9HCM2	True	PLXA4_HUMAN	PlexinA4_complex1	CPI-CS0AB19226A	4.4991301703	0.2489611103
FN1	P02751	False	FINC_HUMAN		CPI-SC090855C8E	0.0637738833	0.0078774272
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC0B9199C7F	0.4269380631	0.5208428301
F2	P00734	False	THRB_HUMAN		CPI-SC0EC380922	0.0	0.0
VTN	P04004	False	VTNC_HUMAN		CPI-SC0530C27A8	0.0303402661	0.0614130258
THBS1	P07996	False	TSP1_HUMAN		CPI-SC0755598EE	0.0	0.0
FGF2	P09038	False	FGF2_HUMAN		CPI-SC044E3F9B6	0.0	0.0
SPP1	P10451	False	OSTP_HUMAN		CPI-SC0988E0218	0.076743026	0.0325922253
FGF1	P05230	False	FGF1_HUMAN		CPI-SC0E2D0DC4B	0.0849658687	0.9084252023
THY1	P04216	False	THY1_HUMAN		CPI-SC00756BB93	0.778965237	0.6974979539
VWF	P04275	False	VWF_HUMAN		CPI-SC0E1037D03	0.0	0.0
MMP2	P08253	False	MMP2_HUMAN		CPI-SC02E74AFA5	0.0	0.0
TNC	P24821	False	TENA_HUMAN		CPI-SC0A58E6695	0.0	0.0
L1CAM	P32004	False	L1CAM_HUMAN		CPI-SC06525B099	0.0	0.0609294168
PLAUR	Q03405	False	UPAR_HUMAN		CPI-SC095A2C115	0.2725377118	0.0
OMD	Q99983	False	OMD_HUMAN		CPI-SC0EFCE145F	0.0	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC096929DB0	0.0637738833	0.0078774272
VTN	P04004	False	VTNC_HUMAN		CPI-SC067AD890A	0.0303402661	0.0614130258
FN1	P02751	False	FINC_HUMAN		CPI-SC0847A64D2	0.0637738833	0.0078774272
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC0EEF3A379	0.4269380631	0.5208428301
SPP1	P10451	False	OSTP_HUMAN		CPI-SC01AB9BED7	0.076743026	0.0325922253
TNC	P24821	False	TENA_HUMAN		CPI-SC056BF6CBB	0.0	0.0
VCAM1	P19320	False	VCAM1_HUMAN		CPI-SC062D34C2A	0.1942422671	0.0160687744
GDF11	O95390	False	GDF11_HUMAN		CPI-SC001669E22	0.0	0.0629441385
MSTN	O14793	False	GDF8_HUMAN		CPI-SC023986FB9	0.0	0.0071327948
GDF11	O95390	False	GDF11_HUMAN		CPI-SC017215F7F	0.0	0.0629441385
MSTN	O14793	False	GDF8_HUMAN		CPI-SC08968AFE6	0.0	0.0071327948
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC098C06330	1.6608128053	0.0137122485
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC0D5CFA431	0.0	0.214115338
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SC03DD946B2	0.4681010777	0.0638200749
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC0984894BC	1.6608128053	0.0137122485
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC0077CEB82	0.0	0.214115338
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SC032246C72	0.4681010777	0.0638200749
GDF9	O60383	False	GDF9_HUMAN		CPI-SC0FDB4B6D9	0.0	0.0915016693
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_AVR2A	CPI-SC001669E22	15.6543679914	0.4857695536
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_AVR2A	CPI-SC023986FB9	15.6543679914	0.4857695536
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_AVR2B	CPI-SC017215F7F	15.6543679914	0.4857695536
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_AVR2B	CPI-SC08968AFE6	15.6543679914	0.4857695536
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_BMPR2	CPI-SC0FDB4B6D9	15.6543679914	0.4857695536
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC098C06330	15.6543679914	0.4857695536
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC0D5CFA431	15.6543679914	0.4857695536
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC03DD946B2	15.6543679914	0.4857695536
ACVR2A	P27037	True	AVR2A_HUMAN	TGFR_AVR2A	CPI-SC001669E22	0.6648450801	0.4401424269
ACVR2A	P27037	True	AVR2A_HUMAN	TGFR_AVR2A	CPI-SC023986FB9	0.6648450801	0.4401424269
ACVR2B	Q13705	True	AVR2B_HUMAN	TGFR_AVR2B	CPI-SC017215F7F	0.4953869129	0.155817864
ACVR2B	Q13705	True	AVR2B_HUMAN	TGFR_AVR2B	CPI-SC08968AFE6	0.4953869129	0.155817864
BMPR2	Q13873	True	BMPR2_HUMAN	TGFR_BMPR2	CPI-SC0FDB4B6D9	1.5198899326	1.007860881
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC098C06330	4.778469559	0.0190032781
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC0D5CFA431	4.778469559	0.0190032781
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC03DD946B2	4.778469559	0.0190032781
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC0984894BC	4.778469559	0.0190032781
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC0077CEB82	4.778469559	0.0190032781
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC032246C72	4.778469559	0.0190032781
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC0984894BC	1.6356867617	0.5301791997
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC0077CEB82	1.6356867617	0.5301791997
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC032246C72	1.6356867617	0.5301791997
ITGB1	P05556	True	ITB1_HUMAN	a6b1 complex	CPI-SC0EEF3A379	0.6484185212	0.5121313078
ITGB1	P05556	True	ITB1_HUMAN	a9b1 complex	CPI-SC01AB9BED7	0.6484185212	0.5121313078
ITGB1	P05556	True	ITB1_HUMAN	a9b1 complex	CPI-SC056BF6CBB	0.6484185212	0.5121313078
ITGB1	P05556	True	ITB1_HUMAN	a9b1 complex	CPI-SC062D34C2A	0.6484185212	0.5121313078
ITGB1	P05556	True	ITB1_HUMAN	aVb1 complex	CPI-SC096929DB0	0.6484185212	0.5121313078
ITGB1	P05556	True	ITB1_HUMAN	aVb1 complex	CPI-SC067AD890A	0.6484185212	0.5121313078
ITGA6	P23229	True	ITA6_HUMAN	a6b1 complex	CPI-SC0EEF3A379	2.2262619645	0.0101043272
ITGA9	Q13797	True	ITA9_HUMAN	a9b1 complex	CPI-SC01AB9BED7	2.1602242611	0.0384979977
ITGA9	Q13797	True	ITA9_HUMAN	a9b1 complex	CPI-SC056BF6CBB	2.1602242611	0.0384979977
ITGA9	Q13797	True	ITA9_HUMAN	a9b1 complex	CPI-SC062D34C2A	2.1602242611	0.0384979977
ITGAV	P06756	True	ITAV_HUMAN	aVb1 complex	CPI-SC096929DB0	2.6232442468	1.6056953982
ITGAV	P06756	True	ITAV_HUMAN	aVb1 complex	CPI-SC067AD890A	2.6232442468	1.6056953982
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC090855C8E	2.6232442468	1.6056953982
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0B9199C7F	2.6232442468	1.6056953982
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0EC380922	2.6232442468	1.6056953982
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0530C27A8	2.6232442468	1.6056953982
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0755598EE	2.6232442468	1.6056953982
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC044E3F9B6	2.6232442468	1.6056953982
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0988E0218	2.6232442468	1.6056953982
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0E2D0DC4B	2.6232442468	1.6056953982
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC00756BB93	2.6232442468	1.6056953982
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0E1037D03	2.6232442468	1.6056953982
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC02E74AFA5	2.6232442468	1.6056953982
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0A58E6695	2.6232442468	1.6056953982
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC06525B099	2.6232442468	1.6056953982
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC095A2C115	2.6232442468	1.6056953982
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0EFCE145F	2.6232442468	1.6056953982
ITGAV	P06756	True	ITAV_HUMAN	aVb5 complex	CPI-SC0847A64D2	2.6232442468	1.6056953982
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC090855C8E	0.2692362891	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0B9199C7F	0.2692362891	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0EC380922	0.2692362891	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0530C27A8	0.2692362891	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0755598EE	0.2692362891	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC044E3F9B6	0.2692362891	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0988E0218	0.2692362891	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0E2D0DC4B	0.2692362891	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC00756BB93	0.2692362891	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0E1037D03	0.2692362891	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC02E74AFA5	0.2692362891	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0A58E6695	0.2692362891	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC06525B099	0.2692362891	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC095A2C115	0.2692362891	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0EFCE145F	0.2692362891	0.0
ITGB5	P18084	True	ITB5_HUMAN	aVb5 complex	CPI-SC0847A64D2	7.9257872161	0.3580259946
BMP7	P18075	False	BMP7_HUMAN		CPI-CS08CC8F9D3	0.0	0.0202916154
BMP7	P18075	False	BMP7_HUMAN		CPI-CS046B3C139	0.0	0.0202916154
BMP7	P18075	False	BMP7_HUMAN		CPI-CS0288D901D	0.0	0.0202916154
BMP7	P18075	False	BMP7_HUMAN		CPI-CS05EAF93CC	0.0	0.0202916154
BMP7	P18075	False	BMP7_HUMAN		CPI-CS0D35E69F6	0.0	0.0202916154
BMP7	P18075	False	BMP7_HUMAN		CPI-CS0C99F8D96	0.0	0.0202916154
BMP7	P18075	False	BMP7_HUMAN		CPI-CS0DF85303A	0.0	0.0202916154
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0E1BF543E	0.0	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0EC80CA59	0.0	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0FCC00896	0.0	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS046BCFC6F	0.0	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS047EE9E03	0.0	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0CA393CC5	0.0	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS01A4D7E2F	0.0	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0C16967C6	0.038371513	0.0042782579
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0FFBA02F8	0.038371513	0.0042782579
BMP6	P22004	False	BMP6_HUMAN		CPI-CS02AEFFE28	0.038371513	0.0042782579
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0F6CFB979	0.038371513	0.0042782579
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0247DA882	0.038371513	0.0042782579
BMP6	P22004	False	BMP6_HUMAN		CPI-CS076E1A639	0.038371513	0.0042782579
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0921BB754	0.038371513	0.0042782579
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0AEE2FB22	0.0	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0CE2A204A	0.0	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0860DA460	0.0	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS090FFEDFE	0.0	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0C091F24B	0.0	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS017A50010	0.0	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS01319F57A	0.0	0.0
INHBA	P08476	False	INHBA_HUMAN		CPI-CS091BF99D0	0.0034798126	0.0459636025
INHBA	P08476	False	INHBA_HUMAN		CPI-CS04DD927C9	0.0034798126	0.0459636025
INHBA	P08476	False	INHBA_HUMAN		CPI-CS0533A30DC	0.0034798126	0.0459636025
INHBB	P09529	False	INHBB_HUMAN		CPI-CS073233FCC	0.0	0.0552389447
INHBB	P09529	False	INHBB_HUMAN		CPI-CS048465560	0.0	0.0552389447
INHBB	P09529	False	INHBB_HUMAN		CPI-CS02899BF8B	0.0	0.0552389447
BMP2	P12643	False	BMP2_HUMAN		CPI-CS0E4E75E3B	0.0	0.0279521332
BMP2	P12643	False	BMP2_HUMAN		CPI-CS075442484	0.0	0.0279521332
BMP2	P12643	False	BMP2_HUMAN		CPI-CS0BE59B43E	0.0	0.0279521332
BMP2	P12643	False	BMP2_HUMAN		CPI-CS08A043594	0.0	0.0279521332
BMP4	P12644	False	BMP4_HUMAN		CPI-CS0E54FF657	0.0	0.0
BMP4	P12644	False	BMP4_HUMAN		CPI-CS012D15A88	0.0	0.0
BMP4	P12644	False	BMP4_HUMAN		CPI-CS0BCDC40FC	0.0	0.0
BMP4	P12644	False	BMP4_HUMAN		CPI-CS02957B1BF	0.0	0.0
GDF5	P43026	False	GDF5_HUMAN		CPI-CS09CECD20D	0.0	0.0
GDF5	P43026	False	GDF5_HUMAN		CPI-CS0DAA66443	0.0	0.0
GDF5	P43026	False	GDF5_HUMAN		CPI-CS036BF2AC7	0.0	0.0
GDF5	P43026	False	GDF5_HUMAN		CPI-CS069E2161D	0.0	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS0B9A4CA4D	0.0	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS04C402DFB	0.0	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS0546460D1	0.0	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS0D9226707	0.0	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS0CFA0E4C5	0.0	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS05789C9A0	0.0	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS0E5078EDE	0.0	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS0BDA0D08C	0.0	0.0
MSTN	O14793	False	GDF8_HUMAN		CPI-CS09F35DDEB	0.0	0.0071327948
GDF11	O95390	False	GDF11_HUMAN		CPI-CS04F78ACD6	0.0	0.0629441385
BMP3	P12645	False	BMP3_HUMAN		CPI-CS0C8F1E01F	0.0	0.0
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-CS0E5D1ECCE	0.1018793022	0.0
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-CS0D238C22B	0.1018793022	0.0
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-CS0AB19226A	0.1018793022	0.0
IL10	P22301	False	IL10_HUMAN		CPI-CS04CBDE052	0.0	0.008505752
OSM	P13725	False	ONCM_HUMAN		CPI-CS0E661878B	0.0	0.0
LIF	P15018	False	LIF_HUMAN		CPI-CS07B61574B	0.0	0.0
