gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Microglia	Oligo
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS0D35E69F6	1.369424442	1.3103203129
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS047EE9E03	1.369424442	1.3103203129
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS0247DA882	1.369424442	1.3103203129
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS0C091F24B	1.369424442	1.3103203129
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS075442484	1.369424442	1.3103203129
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS012D15A88	1.369424442	1.3103203129
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS0DAA66443	1.369424442	1.3103203129
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS04C402DFB	1.369424442	1.3103203129
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS05789C9A0	1.369424442	1.3103203129
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0C99F8D96	1.369424442	1.3103203129
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0CA393CC5	1.369424442	1.3103203129
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS076E1A639	1.369424442	1.3103203129
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS017A50010	1.369424442	1.3103203129
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0BE59B43E	1.369424442	1.3103203129
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0BCDC40FC	1.369424442	1.3103203129
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS036BF2AC7	1.369424442	1.3103203129
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0546460D1	1.369424442	1.3103203129
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0E5078EDE	1.369424442	1.3103203129
BMPR1A	P36894	True	BMR1A_HUMAN	MIS receptor 1	CPI-CS07557A266	1.369424442	1.3103203129
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS08109C435	0.0081993155	0.0201872162
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS02C93975C	0.0081993155	0.0201872162
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0EF793D6A	0.0081993155	0.0201872162
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0484364A2	0.0081993155	0.0201872162
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS028ACED72	0.0081993155	0.0201872162
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0107C51C6	0.0081993155	0.0201872162
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0700FDD27	0.0081993155	0.0201872162
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0C623F17A	0.0081993155	0.0201872162
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS027D7A724	0.0081993155	0.0201872162
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0A8F7D89F	0.0081993155	0.0201872162
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0569B9B91	0.0081993155	0.0201872162
IL10RA	Q13651	True	I10R1_HUMAN	IL10 receptor	CPI-CS04CBDE052	2.3244336584	0.0509148968
IL10RB	Q08334	True	I10R2_HUMAN	IL10 receptor	CPI-CS04CBDE052	0.3749518284	0.0
IL17RA	Q96F46	True	I17RA_HUMAN	IL17 receptor AB	CPI-CS045D41398	0.7699289474	0.0700113553
IL17RB	Q9NRM6	True	I17RB_HUMAN	IL17 receptor AB	CPI-CS045D41398	0.066554222	0.1665976199
LIFR	P42702	True	LIFR_HUMAN	LIFR	CPI-CS0E661878B	1.1784139623	0.763096635
LIFR	P42702	True	LIFR_HUMAN	LIFR	CPI-CS07B61574B	1.1784139623	0.763096635
IL6ST	P40189	True	IL6RB_HUMAN	LIFR	CPI-CS0E661878B	1.8948371833	0.3048353325
IL6ST	P40189	True	IL6RB_HUMAN	LIFR	CPI-CS07B61574B	1.8948371833	0.3048353325
AMHR2	Q16671	True	AMHR2_HUMAN	MIS receptor 1	CPI-CS07557A266	0.0120767696	0.0
NRP1	O14786	True	NRP1_HUMAN	PlexinA2_complex1	CPI-CS0D238C22B	4.9366088445	0.1410153634
NRP1	O14786	True	NRP1_HUMAN	PlexinA4_complex1	CPI-CS0AB19226A	4.9366088445	0.1410153634
PLXNA2	O75051	True	PLXA2_HUMAN	PlexinA2_complex1	CPI-CS0D238C22B	0.2565259574	0.2496245332
PLXNA4	Q9HCM2	True	PLXA4_HUMAN	PlexinA4_complex1	CPI-CS0AB19226A	3.5323452056	0.1440536069
COL6A6	A6NMZ7	False	CO6A6_HUMAN		CPI-SC07E0348EF	0.0	0.0
COL6A5	A8TX70	False	CO6A5_HUMAN		CPI-SC05CE52A12	0.0	0.0
COL1A1	P02452	False	CO1A1_HUMAN		CPI-SC0F7E26271	0.0	0.0
COL2A1	P02458	False	CO2A1_HUMAN		CPI-SC0CF621D48	0.0	0.0489838215
COL3A1	P02461	False	CO3A1_HUMAN		CPI-SC0A8902C85	0.0	0.0
COL4A1	P02462	False	CO4A1_HUMAN		CPI-SC0A0532ADC	0.0352278892	0.0187634863
FN1	P02751	False	FINC_HUMAN		CPI-SC0CFF5E19D	0.0631828056	0.0684168125
COL5A2	P05997	False	CO5A2_HUMAN		CPI-SC0DF641DAA	0.0	0.0092359129
COL1A2	P08123	False	CO1A2_HUMAN		CPI-SC0681D30FE	0.0	0.0154733611
COL4A2	P08572	False	CO4A2_HUMAN		CPI-SC02017BE74	0.0120767696	0.0012696995
COL11A1	P12107	False	COBA1_HUMAN		CPI-SC0861656EC	0.0407590974	0.0012696995
COL6A1	P12109	False	CO6A1_HUMAN		CPI-SC04085F9F9	0.0	0.0
COL6A2	P12110	False	CO6A2_HUMAN		CPI-SC0A54B5323	0.0	0.0
COL6A3	P12111	False	CO6A3_HUMAN		CPI-SC0ECFACED2	0.0565193414	0.0109290692
COL11A2	P13942	False	COBA2_HUMAN		CPI-SC0CA323AE3	0.0813094415	0.0743772365
COL9A1	P20849	False	CO9A1_HUMAN		CPI-SC0CBC30AB7	0.0	0.1209583055
COL5A1	P20908	False	CO5A1_HUMAN		CPI-SC0092846B0	0.0219343461	0.0
COL8A2	P25067	False	CO8A2_HUMAN		CPI-SC08AF9CA91	0.0	0.0091977874
COL5A3	P25940	False	CO5A3_HUMAN		CPI-SC07E958BDE	0.0	0.0330098369
COL8A1	P27658	False	CO8A1_HUMAN		CPI-SC08CC68F11	0.0	0.0151834003
COL4A5	P29400	False	CO4A5_HUMAN		CPI-SC0CE433AB8	0.0306628072	0.0254660568
COL15A1	P39059	False	COFA1_HUMAN		CPI-SC03BFF1D95	0.1948591788	0.0263174694
COL18A1	P39060	False	COIA1_HUMAN		CPI-SC03ADD2063	0.0	0.0337741004
COL4A4	P53420	False	CO4A4_HUMAN		CPI-SC0082A7233	0.0892537486	0.0213732757
COL4A3	Q01955	False	CO4A3_HUMAN		CPI-SC0674C647E	0.0	0.0
COL7A1	Q02388	False	CO7A1_HUMAN		CPI-SC03D71E025	0.0	0.0
COL10A1	Q03692	False	COAA1_HUMAN		CPI-SC0DF986F22	0.0103998319	0.023578455
COL14A1	Q05707	False	COEA1_HUMAN		CPI-SC060984F83	0.0728499067	0.0
COL16A1	Q07092	False	COGA1_HUMAN		CPI-SC0014D5A6E	0.0	0.0335187208
COL4A6	Q14031	False	CO4A6_HUMAN		CPI-SC0B066E03C	0.0	0.0435116601
COL9A3	Q14050	False	CO9A3_HUMAN		CPI-SC0B4BD965C	0.0	0.2509353583
COL9A2	Q14055	False	CO9A2_HUMAN		CPI-SC0247E9ADB	0.0101012346	0.0777660083
COL19A1	Q14993	False	COJA1_HUMAN		CPI-SC0035F0B0F	0.0120767696	0.0
COL24A1	Q17RW2	False	COOA1_HUMAN		CPI-SC06ACCFA52	0.0	0.0
COL28A1	Q2UY09	False	COSA1_HUMAN		CPI-SC069F9E62C	0.0	0.0219523546
COL13A1	Q5TAT6	False	CODA1_HUMAN		CPI-SC0D2BDC009	0.0	0.0387569128
COL27A1	Q8IZC6	False	CORA1_HUMAN		CPI-SC05F111D21	1.2833245978	0.0908534892
COL22A1	Q8NFW1	False	COMA1_HUMAN		CPI-SC0BCD683D4	0.0	0.0
COL26A1	Q96A83	False	COQA1_HUMAN		CPI-SC041215790	0.0691190637	0.0
COL12A1	Q99715	False	COCA1_HUMAN		CPI-SC05B2AA866	0.0	0.0362672032
COL20A1	Q9P218	False	COKA1_HUMAN		CPI-SC051B1E9C4	0.0436894901	0.0220711845
COL17A1	Q9UMD9	False	COHA1_HUMAN		CPI-SC0247375A7	0.0	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC090855C8E	0.0631828056	0.0684168125
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC0B9199C7F	0.2571852517	0.704913081
F2	P00734	False	THRB_HUMAN		CPI-SC0EC380922	0.0	0.0
VTN	P04004	False	VTNC_HUMAN		CPI-SC0530C27A8	0.0204262551	0.0120685931
THBS1	P07996	False	TSP1_HUMAN		CPI-SC0755598EE	0.0	0.0
FGF2	P09038	False	FGF2_HUMAN		CPI-SC044E3F9B6	0.0495147554	0.011210888
SPP1	P10451	False	OSTP_HUMAN		CPI-SC0988E0218	0.1567618513	0.0220337601
FGF1	P05230	False	FGF1_HUMAN		CPI-SC0E2D0DC4B	0.5017666821	0.6111805655
THY1	P04216	False	THY1_HUMAN		CPI-SC00756BB93	2.5733917731	1.9334662803
VWF	P04275	False	VWF_HUMAN		CPI-SC0E1037D03	0.0	0.0
MMP2	P08253	False	MMP2_HUMAN		CPI-SC02E74AFA5	0.0260350223	0.0
TNC	P24821	False	TENA_HUMAN		CPI-SC0A58E6695	0.0	0.031605163
L1CAM	P32004	False	L1CAM_HUMAN		CPI-SC06525B099	0.1073558086	0.1297651329
PLAUR	Q03405	False	UPAR_HUMAN		CPI-SC095A2C115	0.427577116	0.0
OMD	Q99983	False	OMD_HUMAN		CPI-SC0EFCE145F	0.0519183843	0.0163534972
FN1	P02751	False	FINC_HUMAN		CPI-SC04F2478E9	0.0631828056	0.0684168125
THBS1	P07996	False	TSP1_HUMAN		CPI-SC02BFEEC8A	0.0	0.0
LAMA3	Q16787	False	LAMA3_HUMAN		CPI-SC0ED0520DD	0.0555607536	0.0
CSPG4	Q6UVK1	False	CSPG4_HUMAN		CPI-SC09938698A	0.0575851178	0.178606622
FN1	P02751	False	FINC_HUMAN		CPI-SC06364D669	0.0631828056	0.0684168125
SPP1	P10451	False	OSTP_HUMAN		CPI-SC07BE7830D	0.1567618513	0.0220337601
TNC	P24821	False	TENA_HUMAN		CPI-SC0BC542ACC	0.0	0.031605163
PLAUR	Q03405	False	UPAR_HUMAN		CPI-SC0E9C058EB	0.427577116	0.0
VCAM1	P19320	False	VCAM1_HUMAN		CPI-SC0A9EB628A	0.1996800877	0.0390686332
JAM2	P57087	False	JAM2_HUMAN		CPI-SC070D5A96F	0.4979407458	0.0897667196
FN1	P02751	False	FINC_HUMAN		CPI-SC08B2AD7C6	0.0631828056	0.0684168125
CD40LG	P29965	False	CD40L_HUMAN		CPI-SC0C8B4C056	0.0	0.0
L1CAM	P32004	False	L1CAM_HUMAN		CPI-SC0592EC3D0	0.1073558086	0.1297651329
FBN1	P35555	False	FBN1_HUMAN		CPI-SC058F72F90	0.021510835	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC092C3E4DF	0.0631828056	0.0684168125
TNC	P24821	False	TENA_HUMAN		CPI-SC01195CB48	0.0	0.031605163
FN1	P02751	False	FINC_HUMAN		CPI-SC096929DB0	0.0631828056	0.0684168125
VTN	P04004	False	VTNC_HUMAN		CPI-SC067AD890A	0.0204262551	0.0120685931
FN1	P02751	False	FINC_HUMAN		CPI-SC0847A64D2	0.0631828056	0.0684168125
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC0EEF3A379	0.2571852517	0.704913081
SPP1	P10451	False	OSTP_HUMAN		CPI-SC01AB9BED7	0.1567618513	0.0220337601
TNC	P24821	False	TENA_HUMAN		CPI-SC056BF6CBB	0.0	0.031605163
VCAM1	P19320	False	VCAM1_HUMAN		CPI-SC062D34C2A	0.1996800877	0.0390686332
IFNK	Q9P0W0	False	IFNK_HUMAN		CPI-SC0D089F0A9	0.0	0.0
GDF11	O95390	False	GDF11_HUMAN		CPI-SC001669E22	0.0	0.0161241262
MSTN	O14793	False	GDF8_HUMAN		CPI-SC023986FB9	0.0	0.0
GDF11	O95390	False	GDF11_HUMAN		CPI-SC017215F7F	0.0	0.0161241262
MSTN	O14793	False	GDF8_HUMAN		CPI-SC08968AFE6	0.0	0.0
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC098C06330	1.156883141	0.0
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC0D5CFA431	0.0401825307	0.1832896473
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SC03DD946B2	0.3407835954	0.0526382737
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC0984894BC	1.156883141	0.0
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC0077CEB82	0.0401825307	0.1832896473
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SC032246C72	0.3407835954	0.0526382737
GDF9	O60383	False	GDF9_HUMAN		CPI-SC0FDB4B6D9	0.0594308808	0.0128981997
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_AVR2A	CPI-SC001669E22	18.2621340443	0.4589235199
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_AVR2A	CPI-SC023986FB9	18.2621340443	0.4589235199
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_AVR2B	CPI-SC017215F7F	18.2621340443	0.4589235199
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_AVR2B	CPI-SC08968AFE6	18.2621340443	0.4589235199
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_BMPR2	CPI-SC0FDB4B6D9	18.2621340443	0.4589235199
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC098C06330	18.2621340443	0.4589235199
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC0D5CFA431	18.2621340443	0.4589235199
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC03DD946B2	18.2621340443	0.4589235199
ACVR2A	P27037	True	AVR2A_HUMAN	TGFR_AVR2A	CPI-SC001669E22	0.9608371256	0.3884331159
ACVR2A	P27037	True	AVR2A_HUMAN	TGFR_AVR2A	CPI-SC023986FB9	0.9608371256	0.3884331159
ACVR2B	Q13705	True	AVR2B_HUMAN	TGFR_AVR2B	CPI-SC017215F7F	0.3215424118	0.2300086469
ACVR2B	Q13705	True	AVR2B_HUMAN	TGFR_AVR2B	CPI-SC08968AFE6	0.3215424118	0.2300086469
BMPR2	Q13873	True	BMPR2_HUMAN	TGFR_BMPR2	CPI-SC0FDB4B6D9	2.1561517888	0.7782660174
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC098C06330	8.4627426826	0.0324723328
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC0D5CFA431	8.4627426826	0.0324723328
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC03DD946B2	8.4627426826	0.0324723328
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC0984894BC	8.4627426826	0.0324723328
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC0077CEB82	8.4627426826	0.0324723328
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC032246C72	8.4627426826	0.0324723328
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC0984894BC	1.6429846643	0.5076482005
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC0077CEB82	1.6429846643	0.5076482005
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC032246C72	1.6429846643	0.5076482005
IFNAR1	P17181	True	INAR1_HUMAN	Type I IFNR	CPI-SC0D089F0A9	0.3736428321	0.058409363
IFNAR2	P48551	True	INAR2_HUMAN	Type I IFNR	CPI-SC0D089F0A9	1.2219130462	0.1116993786
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC07E0348EF	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC05CE52A12	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0F7E26271	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CF621D48	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0A8902C85	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0A0532ADC	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CFF5E19D	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0DF641DAA	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0681D30FE	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC02017BE74	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0861656EC	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC04085F9F9	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0A54B5323	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0ECFACED2	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CA323AE3	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CBC30AB7	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0092846B0	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC08AF9CA91	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC07E958BDE	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC08CC68F11	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CE433AB8	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC03BFF1D95	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC03ADD2063	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0082A7233	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0674C647E	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC03D71E025	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0DF986F22	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC060984F83	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0014D5A6E	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0B066E03C	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0B4BD965C	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0247E9ADB	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0035F0B0F	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC06ACCFA52	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC069F9E62C	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0D2BDC009	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC05F111D21	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0BCD683D4	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC041215790	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC05B2AA866	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC051B1E9C4	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0247375A7	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a3b1 complex	CPI-SC04F2478E9	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a3b1 complex	CPI-SC02BFEEC8A	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a3b1 complex	CPI-SC0ED0520DD	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a3b1 complex	CPI-SC09938698A	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC06364D669	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC07BE7830D	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC0BC542ACC	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC0E9C058EB	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC0A9EB628A	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC070D5A96F	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC08B2AD7C6	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC0C8B4C056	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC0592EC3D0	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC058F72F90	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a6b1 complex	CPI-SC0EEF3A379	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a8b1 complex	CPI-SC092C3E4DF	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a8b1 complex	CPI-SC01195CB48	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a9b1 complex	CPI-SC01AB9BED7	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a9b1 complex	CPI-SC056BF6CBB	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	a9b1 complex	CPI-SC062D34C2A	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	aVb1 complex	CPI-SC096929DB0	1.451063556	0.5907780086
ITGB1	P05556	True	ITB1_HUMAN	aVb1 complex	CPI-SC067AD890A	1.451063556	0.5907780086
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC07E0348EF	0.0818120097	0.0658875995
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC05CE52A12	0.0818120097	0.0658875995
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0F7E26271	0.0818120097	0.0658875995
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0CF621D48	0.0818120097	0.0658875995
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0A8902C85	0.0818120097	0.0658875995
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0A0532ADC	0.0818120097	0.0658875995
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0CFF5E19D	0.0818120097	0.0658875995
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0DF641DAA	0.0818120097	0.0658875995
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0681D30FE	0.0818120097	0.0658875995
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC02017BE74	0.0818120097	0.0658875995
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0861656EC	0.0818120097	0.0658875995
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC04085F9F9	0.0818120097	0.0658875995
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0A54B5323	0.0818120097	0.0658875995
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0ECFACED2	0.0818120097	0.0658875995
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0CA323AE3	0.0818120097	0.0658875995
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0CBC30AB7	0.0818120097	0.0658875995
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0092846B0	0.0818120097	0.0658875995
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC08AF9CA91	0.0818120097	0.0658875995
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC07E958BDE	0.0818120097	0.0658875995
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC08CC68F11	0.0818120097	0.0658875995
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0CE433AB8	0.0818120097	0.0658875995
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC03BFF1D95	0.0818120097	0.0658875995
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC03ADD2063	0.0818120097	0.0658875995
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0082A7233	0.0818120097	0.0658875995
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0674C647E	0.0818120097	0.0658875995
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC03D71E025	0.0818120097	0.0658875995
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0DF986F22	0.0818120097	0.0658875995
